customer_id,name,age,gender,marital_status,state,occupation,industry,annual_income_lakh,cibil_score,cibil_category,existing_loan_count,customer_since,branch_id
CUST08418,Customer_8418,28,Other,Widowed,Delhi,Salaried,Construction,61.24,842,Very Good,3,2019-06-04,BR0037
CUST08419,Customer_8419,39,Other,Single,Karnataka,Retired,Retail,73.82,681,Good,4,2016-07-28,BR0030
CUST08420,Customer_8420,56,Female,Married,West Bengal,Retired,FMCG,43.09,610,Fair,4,2015-01-01,BR0041
CUST08421,Customer_8421,34,Male,Married,Kerala,Government Employee,Hospitality,26.52,306,Poor,4,2016-02-22,BR0048
CUST08422,Customer_8422,48,Male,Married,West Bengal,Salaried,Manufacturing,9.61,808,Very Good,4,2016-05-13,BR0007
CUST08423,Customer_8423,23,Female,Married,Andhra Pradesh,Government Employee,Construction,68.11,775,Very Good,2,2019-02-13,BR0046
CUST08424,Customer_8424,29,Male,Divorced,Bihar,Freelancer,Retail,57.05,643,Fair,4,2021-01-02,BR0014
CUST08425,Customer_8425,41,Other,Widowed,Telangana,Freelancer,Hospitality,44.53,836,Very Good,2,2016-03-23,BR0023
CUST08426,Customer_8426,46,Other,Single,Telangana,Government Employee,Construction,55.32,706,Good,2,2020-03-22,BR0027
CUST08427,Customer_8427,30,Female,Widowed,Karnataka,Self-Employed,Retail,47.12,743,Good,2,2019-05-02,BR0042
CUST08428,Customer_8428,26,Female,Widowed,Delhi,Salaried,Healthcare,46.59,815,Very Good,0,2017-04-24,BR0032
CUST08429,Customer_8429,56,Other,Divorced,West Bengal,Business Owner,Banking,74.71,664,Good,0,2020-02-18,BR0037
CUST08430,Customer_8430,58,Female,Widowed,Telangana,Government Employee,Retail,33.66,617,Fair,4,2016-10-22,BR0018
CUST08431,Customer_8431,46,Female,Divorced,Madhya Pradesh,Business Owner,Manufacturing,9.42,806,Very Good,1,2015-12-15,BR0011
CUST08432,Customer_8432,53,Female,Married,Madhya Pradesh,Retired,Manufacturing,18.96,810,Very Good,2,2021-10-24,BR0001
CUST08433,Customer_8433,39,Other,Married,Kerala,Salaried,Education,52.05,875,Excellent,0,2019-05-04,BR0014
CUST08434,Customer_8434,60,Male,Married,Madhya Pradesh,Retired,Education,24.65,894,Excellent,4,2021-04-27,BR0005
CUST08435,Customer_8435,34,Other,Single,Haryana,Government Employee,Hospitality,75.65,814,Very Good,0,2016-05-03,BR0045
CUST08436,Customer_8436,42,Female,Married,Gujarat,Self-Employed,IT,37.07,815,Very Good,3,2020-04-10,BR0019
CUST08437,Customer_8437,26,Male,Single,Tamil Nadu,Freelancer,Hospitality,11.35,712,Good,4,2020-08-05,BR0040
CUST08438,Customer_8438,46,Other,Widowed,Madhya Pradesh,Self-Employed,Real Estate,42.12,811,Very Good,1,2020-07-10,BR0009
CUST08439,Customer_8439,41,Female,Widowed,Bihar,Business Owner,Healthcare,64.7,838,Very Good,1,2019-02-12,BR0027
CUST08440,Customer_8440,37,Other,Widowed,Tamil Nadu,Self-Employed,Education,3.63,856,Excellent,3,2015-11-04,BR0013
CUST08441,Customer_8441,62,Male,Divorced,West Bengal,Salaried,Hospitality,43.7,850,Excellent,2,2017-07-26,BR0023
CUST08442,Customer_8442,35,Female,Widowed,Madhya Pradesh,Self-Employed,Manufacturing,77.21,490,Poor,4,2020-03-26,BR0007
CUST08443,Customer_8443,46,Other,Widowed,Andhra Pradesh,Retired,Real Estate,26.71,787,Very Good,4,2017-08-02,BR0037
CUST08444,Customer_8444,58,Male,Married,Rajasthan,Self-Employed,Manufacturing,38.99,846,Very Good,1,2017-02-13,BR0044
CUST08445,Customer_8445,38,Other,Widowed,Andhra Pradesh,Retired,Retail,15.42,726,Good,3,2015-07-23,BR0005
CUST08446,Customer_8446,30,Male,Single,Maharashtra,Self-Employed,Construction,79.92,712,Good,1,2017-05-31,BR0015
CUST08447,Customer_8447,27,Other,Widowed,Punjab,Business Owner,Real Estate,77.62,625,Fair,2,2016-12-09,BR0032
CUST08448,Customer_8448,62,Female,Married,Punjab,Business Owner,Healthcare,49.23,892,Excellent,4,2016-12-22,BR0013
CUST08449,Customer_8449,53,Other,Married,Delhi,Self-Employed,IT,37.23,678,Good,3,2019-09-21,BR0031
CUST08450,Customer_8450,28,Other,Widowed,Telangana,Retired,Real Estate,56.2,576,Fair,1,2017-04-02,BR0036
CUST08451,Customer_8451,34,Female,Divorced,Punjab,Business Owner,Construction,60.0,804,Very Good,1,2019-12-23,BR0016
CUST08452,Customer_8452,62,Other,Single,Uttar Pradesh,Government Employee,Manufacturing,45.04,783,Very Good,2,2021-04-26,BR0034
CUST08453,Customer_8453,52,Other,Married,Haryana,Retired,FMCG,4.51,856,Excellent,4,2016-08-30,BR0040
CUST08454,Customer_8454,30,Other,Divorced,West Bengal,Self-Employed,Manufacturing,48.74,694,Good,2,2018-11-09,BR0025
CUST08455,Customer_8455,37,Female,Divorced,Punjab,Retired,Healthcare,28.59,639,Fair,0,2016-08-05,BR0043
CUST08456,Customer_8456,40,Male,Divorced,Maharashtra,Freelancer,Real Estate,18.91,513,Poor,4,2015-07-13,BR0039
CUST08457,Customer_8457,56,Male,Married,Punjab,Business Owner,FMCG,20.04,661,Good,4,2015-01-15,BR0038
CUST08458,Customer_8458,46,Male,Widowed,Rajasthan,Retired,Real Estate,41.39,682,Good,2,2018-11-30,BR0031
CUST08459,Customer_8459,22,Female,Married,West Bengal,Retired,Education,62.99,641,Fair,1,2021-06-09,BR0047
CUST08460,Customer_8460,55,Female,Widowed,Tamil Nadu,Government Employee,Real Estate,22.72,809,Very Good,0,2017-10-25,BR0039
CUST08461,Customer_8461,30,Male,Single,Maharashtra,Salaried,Healthcare,53.69,786,Very Good,4,2015-04-22,BR0004
CUST08462,Customer_8462,33,Male,Widowed,Kerala,Government Employee,Retail,77.33,845,Very Good,3,2019-05-27,BR0039
CUST08463,Customer_8463,22,Male,Married,Karnataka,Freelancer,Construction,28.37,850,Excellent,1,2016-03-02,BR0012
CUST08464,Customer_8464,44,Other,Single,Bihar,Self-Employed,Hospitality,30.23,594,Fair,4,2015-10-30,BR0014
CUST08465,Customer_8465,43,Male,Married,Telangana,Freelancer,Education,52.93,885,Excellent,2,2020-06-11,BR0036
CUST08466,Customer_8466,48,Other,Single,Karnataka,Self-Employed,Education,57.58,699,Good,4,2020-10-28,BR0034
CUST08467,Customer_8467,65,Male,Single,Gujarat,Freelancer,FMCG,6.83,850,Excellent,4,2017-04-09,BR0023
CUST08468,Customer_8468,31,Male,Widowed,Uttar Pradesh,Business Owner,Healthcare,52.38,762,Very Good,1,2017-04-05,BR0021
CUST08469,Customer_8469,52,Female,Divorced,Maharashtra,Retired,Healthcare,47.41,328,Poor,4,2020-11-02,BR0044
CUST08470,Customer_8470,25,Male,Divorced,Karnataka,Government Employee,IT,29.41,739,Good,0,2016-09-15,BR0045
CUST08471,Customer_8471,52,Other,Widowed,Punjab,Government Employee,FMCG,11.27,743,Good,2,2016-07-04,BR0018
CUST08472,Customer_8472,60,Female,Widowed,West Bengal,Salaried,Hospitality,25.72,790,Very Good,1,2016-07-16,BR0020
CUST08473,Customer_8473,51,Other,Married,Punjab,Self-Employed,Education,15.25,769,Very Good,4,2020-11-08,BR0050
CUST08474,Customer_8474,23,Male,Married,Andhra Pradesh,Government Employee,IT,9.86,875,Excellent,3,2019-03-15,BR0050
CUST08475,Customer_8475,36,Other,Single,Delhi,Self-Employed,Retail,10.57,800,Very Good,3,2021-09-18,BR0010
CUST08476,Customer_8476,54,Other,Single,Karnataka,Self-Employed,Hospitality,22.99,855,Excellent,4,2017-03-17,BR0047
CUST08477,Customer_8477,43,Female,Divorced,Delhi,Freelancer,Healthcare,22.86,809,Very Good,2,2015-03-06,BR0018
CUST08478,Customer_8478,37,Other,Married,Tamil Nadu,Business Owner,Manufacturing,57.74,773,Very Good,0,2018-12-14,BR0035
CUST08479,Customer_8479,63,Male,Divorced,Punjab,Freelancer,Education,60.13,810,Very Good,1,2020-11-08,BR0024
CUST08480,Customer_8480,58,Female,Married,Haryana,Self-Employed,Healthcare,24.84,864,Excellent,0,2015-11-03,BR0005
CUST08481,Customer_8481,61,Male,Widowed,Andhra Pradesh,Self-Employed,Retail,4.96,811,Very Good,4,2019-04-14,BR0015
CUST08482,Customer_8482,62,Other,Single,Bihar,Freelancer,Manufacturing,71.69,895,Excellent,0,2020-02-20,BR0041
CUST08483,Customer_8483,49,Female,Divorced,Uttar Pradesh,Government Employee,Manufacturing,71.96,612,Fair,1,2017-06-09,BR0042
CUST08484,Customer_8484,62,Female,Married,Maharashtra,Self-Employed,Manufacturing,41.03,411,Poor,1,2015-04-28,BR0028
CUST08485,Customer_8485,47,Male,Divorced,Telangana,Retired,Real Estate,36.34,744,Good,4,2017-09-28,BR0010
CUST08486,Customer_8486,55,Female,Divorced,Delhi,Self-Employed,FMCG,55.99,788,Very Good,3,2017-10-13,BR0002
CUST08487,Customer_8487,43,Male,Married,Tamil Nadu,Self-Employed,Manufacturing,52.36,814,Very Good,3,2020-04-18,BR0032
CUST08488,Customer_8488,36,Other,Married,Tamil Nadu,Business Owner,Real Estate,60.66,687,Good,3,2021-03-05,BR0006
CUST08489,Customer_8489,52,Female,Widowed,Bihar,Retired,Education,66.45,793,Very Good,4,2020-08-04,BR0042
CUST08490,Customer_8490,57,Female,Widowed,Madhya Pradesh,Salaried,Hospitality,41.7,396,Poor,3,2021-03-21,BR0047
CUST08491,Customer_8491,44,Female,Widowed,Tamil Nadu,Retired,FMCG,39.94,851,Excellent,1,2017-07-15,BR0013
CUST08492,Customer_8492,56,Male,Single,West Bengal,Retired,Education,62.14,759,Very Good,4,2015-01-22,BR0045
CUST08493,Customer_8493,39,Female,Single,Tamil Nadu,Business Owner,FMCG,34.62,797,Very Good,1,2017-02-28,BR0044
CUST08494,Customer_8494,57,Female,Widowed,Telangana,Salaried,Banking,62.7,386,Poor,4,2018-03-17,BR0026
CUST08495,Customer_8495,34,Female,Widowed,West Bengal,Business Owner,Banking,29.2,628,Fair,0,2016-09-07,BR0014
CUST08496,Customer_8496,51,Male,Single,Gujarat,Self-Employed,Real Estate,70.47,701,Good,2,2019-07-18,BR0009
CUST08497,Customer_8497,41,Other,Widowed,Gujarat,Retired,Banking,35.45,761,Very Good,2,2020-12-12,BR0039
CUST08498,Customer_8498,61,Female,Single,Madhya Pradesh,Business Owner,Construction,20.27,720,Good,1,2016-04-04,BR0033
CUST08499,Customer_8499,30,Other,Single,Gujarat,Retired,Education,67.62,854,Excellent,0,2019-10-01,BR0007
CUST08500,Customer_8500,57,Female,Divorced,Maharashtra,Government Employee,IT,35.47,724,Good,4,2021-04-15,BR0012
CUST08501,Customer_8501,41,Male,Married,Karnataka,Retired,Banking,64.07,725,Good,4,2017-04-20,BR0050
CUST08502,Customer_8502,23,Other,Single,West Bengal,Retired,Healthcare,47.33,841,Very Good,1,2021-11-13,BR0013
CUST08503,Customer_8503,65,Male,Divorced,Madhya Pradesh,Business Owner,Retail,69.65,826,Very Good,1,2020-05-17,BR0032
CUST08504,Customer_8504,65,Other,Single,Bihar,Self-Employed,Banking,30.08,654,Good,0,2021-01-01,BR0005
CUST08505,Customer_8505,65,Female,Widowed,Uttar Pradesh,Government Employee,Education,32.04,826,Very Good,4,2015-02-01,BR0022
CUST08506,Customer_8506,34,Female,Widowed,Gujarat,Business Owner,Education,52.9,726,Good,0,2015-08-13,BR0007
CUST08507,Customer_8507,62,Female,Divorced,Rajasthan,Business Owner,Education,45.71,822,Very Good,3,2016-07-11,BR0014
CUST08508,Customer_8508,33,Female,Single,Delhi,Retired,FMCG,46.65,879,Excellent,2,2017-02-16,BR0046
CUST08509,Customer_8509,44,Female,Single,Karnataka,Retired,Banking,33.93,759,Very Good,1,2020-08-09,BR0009
CUST08510,Customer_8510,25,Female,Divorced,Punjab,Business Owner,FMCG,46.82,858,Excellent,4,2020-04-07,BR0012
CUST08511,Customer_8511,49,Other,Married,Bihar,Retired,Real Estate,23.25,568,Fair,0,2020-01-27,BR0024
CUST08512,Customer_8512,53,Female,Single,Punjab,Self-Employed,FMCG,45.52,556,Fair,4,2018-03-02,BR0018
CUST08513,Customer_8513,46,Female,Married,West Bengal,Self-Employed,Retail,30.5,748,Good,2,2016-07-03,BR0044
CUST08514,Customer_8514,36,Other,Married,Rajasthan,Government Employee,Education,18.09,859,Excellent,4,2017-10-31,BR0028
CUST08515,Customer_8515,46,Male,Widowed,Haryana,Government Employee,Construction,64.03,895,Excellent,1,2020-11-30,BR0031
CUST08516,Customer_8516,39,Female,Divorced,Tamil Nadu,Government Employee,Retail,14.3,891,Excellent,2,2021-05-16,BR0041
CUST08517,Customer_8517,29,Other,Single,Bihar,Retired,Real Estate,7.34,884,Excellent,4,2021-08-13,BR0018
CUST08518,Customer_8518,53,Female,Married,Telangana,Government Employee,Healthcare,51.09,699,Good,2,2021-03-05,BR0035
CUST08519,Customer_8519,48,Male,Married,Delhi,Government Employee,Hospitality,68.51,635,Fair,1,2017-07-08,BR0032
CUST08520,Customer_8520,45,Male,Widowed,Bihar,Salaried,Real Estate,64.68,831,Very Good,1,2016-12-04,BR0026
CUST08521,Customer_8521,60,Female,Married,Gujarat,Salaried,Hospitality,19.31,797,Very Good,0,2021-10-07,BR0018
CUST08522,Customer_8522,62,Other,Divorced,Haryana,Business Owner,Banking,69.12,771,Very Good,0,2017-09-21,BR0017
CUST08523,Customer_8523,62,Male,Single,Kerala,Self-Employed,FMCG,49.58,827,Very Good,2,2021-11-30,BR0039
CUST08524,Customer_8524,32,Other,Married,Bihar,Salaried,Banking,66.2,823,Very Good,2,2018-03-15,BR0040
CUST08525,Customer_8525,38,Female,Widowed,Tamil Nadu,Retired,Healthcare,41.84,732,Good,0,2016-03-14,BR0009
CUST08526,Customer_8526,29,Male,Single,Maharashtra,Salaried,IT,42.79,758,Very Good,1,2021-09-20,BR0012
CUST08527,Customer_8527,51,Other,Single,Kerala,Business Owner,Real Estate,12.74,567,Fair,3,2020-07-05,BR0023
CUST08528,Customer_8528,23,Female,Widowed,Andhra Pradesh,Salaried,Healthcare,4.62,873,Excellent,1,2017-10-30,BR0032
CUST08529,Customer_8529,28,Male,Widowed,Haryana,Business Owner,Education,33.47,659,Good,0,2019-06-09,BR0032
CUST08530,Customer_8530,49,Other,Single,Delhi,Government Employee,Banking,79.8,589,Fair,3,2021-05-28,BR0025
CUST08531,Customer_8531,59,Other,Married,Haryana,Freelancer,Hospitality,11.12,660,Good,3,2017-02-22,BR0037
CUST08532,Customer_8532,43,Female,Divorced,Delhi,Self-Employed,IT,59.88,577,Fair,2,2019-01-06,BR0001
CUST08533,Customer_8533,38,Female,Married,Telangana,Self-Employed,Banking,23.75,744,Good,1,2021-07-20,BR0001
CUST08534,Customer_8534,22,Male,Widowed,Haryana,Business Owner,Hospitality,74.56,857,Excellent,0,2015-08-20,BR0028
CUST08535,Customer_8535,28,Female,Widowed,Andhra Pradesh,Retired,Real Estate,63.15,792,Very Good,2,2020-04-02,BR0008
CUST08536,Customer_8536,22,Other,Married,Andhra Pradesh,Self-Employed,Education,49.22,733,Good,4,2018-10-04,BR0021
CUST08537,Customer_8537,29,Female,Divorced,West Bengal,Salaried,Healthcare,27.91,342,Poor,3,2021-04-09,BR0039
CUST08538,Customer_8538,33,Male,Divorced,West Bengal,Government Employee,Healthcare,13.66,825,Very Good,1,2020-10-22,BR0040
CUST08539,Customer_8539,64,Female,Married,Telangana,Salaried,Retail,16.94,825,Very Good,0,2015-06-29,BR0046
CUST08540,Customer_8540,54,Female,Divorced,Kerala,Self-Employed,FMCG,75.84,704,Good,2,2021-05-20,BR0038
CUST08541,Customer_8541,35,Female,Divorced,Telangana,Retired,Healthcare,62.55,830,Very Good,4,2016-05-01,BR0034
CUST08542,Customer_8542,57,Male,Widowed,Delhi,Retired,Education,37.65,799,Very Good,0,2020-08-23,BR0046
CUST08543,Customer_8543,27,Other,Single,Telangana,Salaried,Education,73.99,681,Good,3,2021-08-19,BR0005
CUST08544,Customer_8544,49,Male,Married,Kerala,Retired,Manufacturing,48.27,732,Good,0,2020-11-30,BR0025
CUST08545,Customer_8545,32,Other,Single,Delhi,Freelancer,Construction,43.66,676,Good,0,2017-03-09,BR0047
CUST08546,Customer_8546,55,Male,Widowed,Punjab,Government Employee,FMCG,5.94,792,Very Good,2,2018-10-31,BR0032
CUST08547,Customer_8547,43,Male,Married,Telangana,Freelancer,Manufacturing,57.17,583,Fair,2,2021-11-30,BR0002
CUST08548,Customer_8548,22,Other,Married,Karnataka,Business Owner,Construction,21.18,702,Good,0,2019-11-22,BR0001
CUST08549,Customer_8549,30,Other,Widowed,Kerala,Freelancer,Hospitality,69.28,863,Excellent,2,2018-12-17,BR0004
CUST08550,Customer_8550,45,Other,Divorced,Karnataka,Freelancer,Healthcare,66.94,838,Very Good,1,2017-11-02,BR0041
CUST08551,Customer_8551,58,Female,Divorced,Karnataka,Self-Employed,IT,32.52,835,Very Good,2,2020-08-31,BR0023
CUST08552,Customer_8552,58,Female,Single,Tamil Nadu,Salaried,Hospitality,40.55,900,Excellent,1,2020-06-09,BR0015
CUST08553,Customer_8553,31,Male,Single,Haryana,Business Owner,IT,39.05,886,Excellent,1,2016-09-04,BR0028
CUST08554,Customer_8554,54,Female,Married,Bihar,Business Owner,Education,24.78,330,Poor,0,2019-06-11,BR0042
CUST08555,Customer_8555,49,Other,Divorced,Gujarat,Salaried,Banking,78.44,877,Excellent,4,2016-04-18,BR0016
CUST08556,Customer_8556,64,Other,Single,Delhi,Self-Employed,Healthcare,28.38,851,Excellent,3,2016-11-14,BR0015
CUST08557,Customer_8557,42,Female,Widowed,Telangana,Self-Employed,Healthcare,15.14,876,Excellent,0,2019-04-04,BR0034
CUST08558,Customer_8558,40,Male,Single,Madhya Pradesh,Salaried,Retail,27.69,700,Good,1,2016-12-02,BR0001
CUST08559,Customer_8559,45,Female,Single,Bihar,Freelancer,Hospitality,18.18,744,Good,2,2015-06-15,BR0012
CUST08560,Customer_8560,24,Female,Widowed,Delhi,Retired,Manufacturing,16.25,857,Excellent,0,2016-02-07,BR0028
CUST08561,Customer_8561,38,Other,Married,Andhra Pradesh,Salaried,Hospitality,43.43,755,Very Good,1,2019-12-28,BR0009
CUST08562,Customer_8562,47,Female,Married,Kerala,Self-Employed,Healthcare,28.47,708,Good,3,2019-11-01,BR0032
CUST08563,Customer_8563,37,Male,Married,Andhra Pradesh,Salaried,Construction,5.5,730,Good,2,2021-01-24,BR0022
CUST08564,Customer_8564,27,Male,Widowed,Punjab,Self-Employed,Manufacturing,8.65,761,Very Good,3,2018-04-04,BR0040
CUST08565,Customer_8565,39,Male,Widowed,Andhra Pradesh,Retired,Manufacturing,77.31,752,Very Good,4,2017-06-23,BR0012
CUST08566,Customer_8566,42,Female,Married,Delhi,Government Employee,Healthcare,44.01,588,Fair,3,2021-03-14,BR0009
CUST08567,Customer_8567,27,Other,Divorced,Uttar Pradesh,Government Employee,Manufacturing,71.96,738,Good,4,2016-06-29,BR0001
CUST08568,Customer_8568,26,Female,Single,West Bengal,Salaried,Education,67.99,614,Fair,2,2018-05-22,BR0049
CUST08569,Customer_8569,34,Other,Single,West Bengal,Freelancer,Construction,7.52,874,Excellent,1,2015-10-03,BR0021
CUST08570,Customer_8570,31,Male,Widowed,Haryana,Self-Employed,FMCG,48.59,722,Good,4,2021-09-25,BR0024
CUST08571,Customer_8571,28,Male,Married,Karnataka,Salaried,Education,53.37,886,Excellent,4,2018-08-20,BR0014
CUST08572,Customer_8572,53,Male,Divorced,Telangana,Self-Employed,Banking,30.64,717,Good,3,2018-03-20,BR0010
CUST08573,Customer_8573,34,Other,Single,Andhra Pradesh,Retired,Manufacturing,47.29,802,Very Good,2,2020-03-19,BR0012
CUST08574,Customer_8574,23,Male,Married,Rajasthan,Government Employee,Retail,5.74,516,Poor,3,2020-12-31,BR0011
CUST08575,Customer_8575,29,Other,Married,Tamil Nadu,Retired,IT,38.05,403,Poor,3,2019-04-24,BR0022
CUST08576,Customer_8576,30,Female,Divorced,Tamil Nadu,Business Owner,Retail,38.94,744,Good,2,2017-09-26,BR0024
CUST08577,Customer_8577,47,Female,Single,Rajasthan,Self-Employed,Real Estate,61.15,667,Good,2,2018-10-05,BR0031
CUST08578,Customer_8578,39,Other,Married,West Bengal,Salaried,Manufacturing,22.16,530,Poor,0,2020-09-30,BR0013
CUST08579,Customer_8579,52,Other,Single,Gujarat,Salaried,Construction,37.55,817,Very Good,3,2019-02-01,BR0028
CUST08580,Customer_8580,51,Other,Divorced,Punjab,Retired,Construction,67.97,696,Good,0,2015-04-10,BR0008
CUST08581,Customer_8581,64,Male,Divorced,Bihar,Self-Employed,Healthcare,21.19,643,Fair,0,2018-12-28,BR0046
CUST08582,Customer_8582,60,Male,Divorced,Maharashtra,Freelancer,Healthcare,66.49,775,Very Good,2,2018-11-26,BR0046
CUST08583,Customer_8583,27,Other,Divorced,Kerala,Business Owner,Education,72.41,880,Excellent,1,2020-08-18,BR0016
CUST08584,Customer_8584,26,Female,Single,Delhi,Freelancer,IT,41.37,680,Good,2,2016-12-12,BR0036
CUST08585,Customer_8585,30,Female,Divorced,Andhra Pradesh,Retired,Banking,27.46,635,Fair,2,2019-08-29,BR0030
CUST08586,Customer_8586,41,Male,Widowed,Tamil Nadu,Self-Employed,Healthcare,26.34,834,Very Good,2,2015-03-31,BR0015
CUST08587,Customer_8587,31,Female,Widowed,Telangana,Freelancer,Manufacturing,76.54,787,Very Good,3,2017-07-09,BR0046
CUST08588,Customer_8588,30,Male,Single,Gujarat,Salaried,Construction,30.97,600,Fair,3,2017-05-02,BR0019
CUST08589,Customer_8589,53,Male,Widowed,Rajasthan,Retired,Banking,42.39,879,Excellent,4,2020-10-28,BR0020
CUST08590,Customer_8590,36,Female,Single,Punjab,Salaried,Manufacturing,5.07,672,Good,2,2017-02-02,BR0016
CUST08591,Customer_8591,25,Male,Widowed,Karnataka,Government Employee,IT,7.78,821,Very Good,1,2018-05-26,BR0026
CUST08592,Customer_8592,34,Other,Single,Karnataka,Self-Employed,FMCG,12.01,900,Excellent,3,2017-09-19,BR0041
CUST08593,Customer_8593,59,Female,Widowed,Kerala,Salaried,Banking,64.63,877,Excellent,4,2020-01-17,BR0048
CUST08594,Customer_8594,24,Female,Divorced,Tamil Nadu,Retired,Construction,37.89,527,Poor,1,2016-06-24,BR0010
CUST08595,Customer_8595,27,Other,Married,Tamil Nadu,Salaried,FMCG,2.41,789,Very Good,2,2017-10-12,BR0002
CUST08596,Customer_8596,36,Male,Single,Telangana,Salaried,IT,46.85,738,Good,1,2016-05-24,BR0041
CUST08597,Customer_8597,25,Male,Single,Karnataka,Freelancer,IT,27.26,673,Good,2,2018-03-16,BR0027
CUST08598,Customer_8598,62,Other,Divorced,Kerala,Self-Employed,FMCG,29.91,827,Very Good,3,2018-10-08,BR0017
CUST08599,Customer_8599,44,Male,Single,Telangana,Freelancer,Education,15.36,749,Good,4,2018-10-21,BR0019
CUST08600,Customer_8600,38,Female,Single,Telangana,Self-Employed,Healthcare,25.52,780,Very Good,4,2018-09-23,BR0003
CUST08601,Customer_8601,47,Male,Divorced,Andhra Pradesh,Business Owner,Healthcare,56.95,818,Very Good,3,2019-08-25,BR0006
