month,branch_id,target_collection_lakh,actual_collection_lakh,collection_efficiency_pct,npa_amount_lakh,npa_pct,new_loans_disbursed,loan_disbursement_amount_lakh
2020-01,BR0046,366.11,315.7,86.23,36.21,9.89,16,250.99
2020-02,BR0046,418.03,319.0,76.31,14.43,3.45,56,357.69
2020-03,BR0046,188.77,164.65,87.22,10.24,5.42,38,47.07
2020-04,BR0046,126.51,118.31,93.52,7.05,5.57,51,378.82
2020-05,BR0046,434.72,429.72,98.85,53.56,12.32,59,292.81
2020-06,BR0046,481.69,490.12,101.75,35.76,7.42,47,225.95
2020-07,BR0046,312.59,307.87,98.49,11.93,3.82,34,196.55
2020-08,BR0046,159.72,124.84,78.16,11.66,7.3,56,325.15
2020-09,BR0046,272.18,216.36,79.49,39.84,14.64,71,146.66
2020-10,BR0046,173.78,155.06,89.23,22.48,12.94,36,66.9
2020-11,BR0046,465.54,331.32,71.17,37.34,8.02,27,264.49
2020-12,BR0046,223.86,208.66,93.21,29.92,13.37,61,39.44
2021-01,BR0046,218.05,154.79,70.99,11.87,5.44,58,150.59
2021-02,BR0046,144.61,135.24,93.52,17.35,12.0,21,83.58
2021-03,BR0046,91.55,72.96,79.69,9.2,10.05,40,367.86
2021-04,BR0046,398.15,389.19,97.75,18.37,4.61,79,392.28
2021-05,BR0046,292.36,254.21,86.95,39.75,13.6,22,56.11
2021-06,BR0046,491.73,349.96,71.17,54.55,11.09,51,54.92
2021-07,BR0046,235.27,232.89,98.99,6.51,2.77,61,261.39
2021-08,BR0046,77.45,63.8,82.37,9.66,12.47,66,181.75
2021-09,BR0046,65.19,53.2,81.6,6.03,9.25,41,79.06
2021-10,BR0046,118.12,105.87,89.63,14.3,12.11,59,57.46
2021-11,BR0046,80.46,80.05,99.49,7.32,9.1,37,248.85
2021-12,BR0046,240.89,198.35,82.34,20.54,8.53,6,117.19
2022-01,BR0046,219.24,219.11,99.94,27.87,12.71,47,283.72
2022-02,BR0046,494.58,472.32,95.5,13.6,2.75,70,114.44
2022-03,BR0046,345.58,294.4,85.19,46.79,13.54,20,150.62
2022-04,BR0046,376.51,380.58,101.08,13.88,3.69,68,273.34
2022-05,BR0046,265.64,219.31,82.56,26.75,10.07,24,348.41
2022-06,BR0046,384.05,313.58,81.65,54.91,14.3,78,162.11
2022-07,BR0046,100.25,93.66,93.43,2.75,2.74,26,35.57
2022-08,BR0046,409.84,379.88,92.69,36.1,8.81,23,348.31
2022-09,BR0046,205.15,207.8,101.29,5.64,2.75,14,63.45
2022-10,BR0046,67.67,60.64,89.61,3.1,4.58,61,399.28
2022-11,BR0046,306.93,238.55,77.72,43.59,14.2,15,130.58
2022-12,BR0046,334.23,330.65,98.93,46.17,13.81,51,42.28
2023-01,BR0046,193.62,149.49,77.21,15.01,7.75,70,115.83
2023-02,BR0046,382.98,341.89,89.27,53.9,14.07,50,123.44
2023-03,BR0046,97.26,72.93,74.98,13.25,13.62,80,196.54
2023-04,BR0046,233.43,218.51,93.61,29.85,12.79,14,22.11
2023-05,BR0046,477.28,485.11,101.64,16.22,3.4,57,171.64
2023-06,BR0046,151.25,143.2,94.68,6.79,4.49,43,219.23
2023-07,BR0046,347.24,260.71,75.08,28.23,8.13,75,29.45
2023-08,BR0046,370.18,344.01,92.93,42.76,11.55,45,359.75
2023-09,BR0046,289.3,231.01,79.85,9.89,3.42,19,205.62
2023-10,BR0046,493.42,440.13,89.2,66.55,13.49,63,157.37
2023-11,BR0046,415.44,305.22,73.47,49.75,11.98,46,189.64
2023-12,BR0046,334.34,257.61,77.05,30.75,9.2,14,341.72
2024-01,BR0046,59.55,51.99,87.3,6.82,11.45,53,360.95
2024-02,BR0046,106.04,81.64,76.99,8.97,8.46,68,126.58
2024-03,BR0046,67.65,52.39,77.44,9.91,14.65,31,308.24
2024-04,BR0046,484.9,412.21,85.01,72.2,14.89,39,121.44
2024-05,BR0046,83.15,60.37,72.6,4.5,5.41,57,147.34
2024-06,BR0046,396.33,391.26,98.72,43.21,10.9,23,363.59
2024-07,BR0046,280.98,267.07,95.05,35.88,12.77,73,173.51
2024-08,BR0046,171.27,152.0,88.75,7.5,4.38,15,58.31
2024-09,BR0046,216.36,184.25,85.16,11.65,5.38,33,117.87
2024-10,BR0046,177.25,142.6,80.45,3.9,2.2,46,212.32
2024-11,BR0046,323.3,254.15,78.61,22.57,6.98,24,126.88
2024-12,BR0046,441.52,440.99,99.88,20.08,4.55,27,362.5
2020-01,BR0047,194.73,153.02,78.58,17.51,8.99,73,270.39
2020-02,BR0047,204.29,171.13,83.77,17.96,8.79,13,104.05
2020-03,BR0047,112.39,94.26,83.87,7.23,6.43,6,240.52
2020-04,BR0047,62.81,60.66,96.58,3.8,6.05,46,243.95
2020-05,BR0047,403.61,313.44,77.66,47.32,11.72,76,257.61
2020-06,BR0047,264.76,214.27,80.93,18.84,7.12,38,272.82
2020-07,BR0047,137.99,101.16,73.31,15.71,11.38,61,46.69
2020-08,BR0047,105.82,81.26,76.79,4.66,4.4,61,212.38
2020-09,BR0047,475.85,406.57,85.44,14.47,3.04,36,56.02
2020-10,BR0047,371.15,372.6,100.39,35.1,9.46,12,102.12
2020-11,BR0047,470.94,359.99,76.44,35.83,7.61,25,36.94
2020-12,BR0047,118.78,107.73,90.7,8.67,7.3,36,57.45
2021-01,BR0047,484.12,487.41,100.68,18.19,3.76,30,392.57
2021-02,BR0047,394.52,338.46,85.79,40.41,10.24,24,222.9
2021-03,BR0047,424.72,390.11,91.85,36.1,8.5,35,213.56
2021-04,BR0047,470.64,439.34,93.35,17.38,3.69,64,191.98
2021-05,BR0047,260.11,228.51,87.85,13.68,5.26,23,140.9
2021-06,BR0047,472.84,464.33,98.2,19.91,4.21,72,153.47
2021-07,BR0047,268.94,190.97,71.01,15.3,5.69,67,86.15
2021-08,BR0047,72.34,55.52,76.75,7.98,11.03,7,396.76
2021-09,BR0047,333.02,266.68,80.08,24.32,7.3,63,294.91
2021-10,BR0047,499.1,374.52,75.04,52.06,10.43,73,344.89
2021-11,BR0047,333.42,251.03,75.29,29.09,8.72,67,243.25
2021-12,BR0047,206.05,168.1,81.58,17.94,8.71,38,220.0
2022-01,BR0047,295.55,211.91,71.7,34.64,11.72,13,231.6
2022-02,BR0047,166.88,147.86,88.6,8.44,5.06,20,183.94
2022-03,BR0047,285.7,284.79,99.68,32.58,11.4,38,150.83
2022-04,BR0047,453.17,362.94,80.09,29.11,6.42,74,150.31
2022-05,BR0047,423.79,398.07,93.93,56.06,13.23,10,180.96
2022-06,BR0047,350.21,274.84,78.48,39.66,11.32,45,332.19
2022-07,BR0047,387.31,305.55,78.89,22.35,5.77,49,183.69
2022-08,BR0047,312.67,252.45,80.74,7.01,2.24,9,121.94
2022-09,BR0047,195.11,157.57,80.76,26.6,13.63,25,319.06
2022-10,BR0047,428.89,421.47,98.27,25.82,6.02,68,189.65
2022-11,BR0047,288.49,217.81,75.5,7.24,2.51,76,194.84
2022-12,BR0047,307.66,255.48,83.04,12.59,4.09,57,129.81
2023-01,BR0047,133.24,120.78,90.65,19.04,14.29,50,277.44
2023-02,BR0047,198.03,185.02,93.43,5.88,2.97,26,362.89
2023-03,BR0047,371.37,265.16,71.4,12.5,3.37,8,253.97
2023-04,BR0047,217.79,199.93,91.8,27.92,12.82,39,105.5
2023-05,BR0047,259.78,188.47,72.55,16.67,6.42,39,363.55
2023-06,BR0047,279.34,231.68,82.94,21.06,7.54,56,186.01
2023-07,BR0047,86.95,84.27,96.92,7.4,8.51,73,309.9
2023-08,BR0047,51.56,41.7,80.87,1.24,2.4,16,123.2
2023-09,BR0047,421.95,333.05,78.93,53.36,12.65,47,78.1
2023-10,BR0047,110.13,90.42,82.1,9.88,8.97,57,239.95
2023-11,BR0047,84.91,64.83,76.35,7.92,9.33,76,356.89
2023-12,BR0047,284.15,208.11,73.24,23.59,8.3,63,187.14
2024-01,BR0047,254.86,240.59,94.4,33.12,13.0,39,112.27
2024-02,BR0047,181.78,136.86,75.29,17.7,9.74,9,277.68
2024-03,BR0047,388.08,337.51,86.97,30.61,7.89,30,151.11
2024-04,BR0047,228.29,224.43,98.31,14.81,6.49,76,77.81
2024-05,BR0047,239.94,212.11,88.4,8.02,3.34,58,349.47
2024-06,BR0047,139.77,124.26,88.9,6.6,4.72,48,301.85
2024-07,BR0047,133.14,115.06,86.42,16.48,12.38,46,39.45
2024-08,BR0047,59.53,57.69,96.91,7.74,13.0,7,113.63
2024-09,BR0047,249.91,201.48,80.62,20.06,8.03,21,276.58
2024-10,BR0047,341.26,256.15,75.06,9.32,2.73,26,38.55
2024-11,BR0047,310.25,287.97,92.82,20.89,6.73,5,34.6
2024-12,BR0047,121.94,118.48,97.16,11.25,9.23,51,52.16
2020-01,BR0048,413.63,398.53,96.35,22.05,5.33,8,177.2
2020-02,BR0048,388.06,394.15,101.57,39.97,10.3,11,295.11
2020-03,BR0048,352.23,283.37,80.45,12.84,3.65,56,248.76
2020-04,BR0048,313.7,252.84,80.6,39.32,12.53,16,144.46
2020-05,BR0048,380.51,281.39,73.95,26.46,6.95,60,99.45
2020-06,BR0048,344.77,324.05,93.99,36.94,10.71,69,274.83
2020-07,BR0048,449.32,453.81,101.0,39.21,8.73,65,35.18
2020-08,BR0048,119.63,90.95,76.03,7.11,5.94,61,287.12
2020-09,BR0048,182.86,149.93,81.99,11.33,6.2,19,200.16
2020-10,BR0048,462.47,450.45,97.4,27.17,5.87,22,240.06
2020-11,BR0048,78.82,69.5,88.17,9.31,11.81,66,366.0
2020-12,BR0048,341.04,269.05,78.89,15.09,4.42,72,23.14
2021-01,BR0048,194.68,145.62,74.8,20.4,10.48,32,280.65
2021-02,BR0048,296.89,247.73,83.44,23.54,7.93,27,169.01
2021-03,BR0048,235.64,239.15,101.49,4.84,2.05,5,278.66
2021-04,BR0048,445.56,428.18,96.1,18.5,4.15,48,286.3
2021-05,BR0048,260.26,203.13,78.05,21.69,8.33,44,47.68
2021-06,BR0048,463.5,444.82,95.97,40.42,8.72,54,311.49
2021-07,BR0048,491.81,432.55,87.95,65.55,13.33,33,213.82
2021-08,BR0048,127.68,101.22,79.28,12.64,9.9,25,145.9
2021-09,BR0048,284.71,220.85,77.57,19.12,6.72,6,145.77
2021-10,BR0048,66.31,57.39,86.55,2.87,4.33,10,194.42
2021-11,BR0048,84.58,60.05,71.0,1.7,2.01,39,196.03
2021-12,BR0048,459.84,458.51,99.71,44.48,9.67,80,52.39
2022-01,BR0048,479.36,461.38,96.25,19.3,4.03,21,258.56
2022-02,BR0048,452.52,370.93,81.97,59.0,13.04,14,123.26
2022-03,BR0048,468.07,331.72,70.87,31.75,6.78,75,380.18
2022-04,BR0048,406.33,333.64,82.11,18.65,4.59,23,360.17
2022-05,BR0048,357.54,281.6,78.76,46.44,12.99,24,158.97
2022-06,BR0048,446.05,399.48,89.56,17.79,3.99,44,90.71
2022-07,BR0048,333.59,305.4,91.55,42.59,12.77,17,378.6
2022-08,BR0048,353.64,295.93,83.68,16.24,4.59,56,220.05
2022-09,BR0048,188.65,159.71,84.66,5.71,3.03,10,316.06
2022-10,BR0048,166.97,137.92,82.6,13.24,7.93,58,307.44
2022-11,BR0048,141.53,125.08,88.38,3.19,2.25,39,89.84
2022-12,BR0048,487.58,442.72,90.8,11.64,2.39,70,196.33
2023-01,BR0048,337.03,254.49,75.51,15.26,4.53,61,342.41
2023-02,BR0048,177.41,137.63,77.58,19.25,10.85,38,344.21
2023-03,BR0048,297.67,298.15,100.16,22.16,7.44,66,216.43
2023-04,BR0048,319.04,325.17,101.92,14.8,4.64,28,342.85
2023-05,BR0048,332.26,303.98,91.49,45.92,13.82,8,52.08
2023-06,BR0048,227.03,175.13,77.14,33.86,14.91,68,235.49
2023-07,BR0048,165.3,145.25,87.87,23.56,14.25,68,234.78
2023-08,BR0048,280.07,268.31,95.8,21.57,7.7,60,268.4
2023-09,BR0048,313.15,287.85,91.92,27.07,8.64,37,261.92
2023-10,BR0048,126.04,117.47,93.2,16.52,13.11,30,368.87
2023-11,BR0048,339.84,311.84,91.76,39.82,11.72,67,399.65
2023-12,BR0048,239.23,195.91,81.89,17.52,7.32,58,156.3
2024-01,BR0048,187.47,149.79,79.9,4.88,2.6,37,184.96
2024-02,BR0048,234.94,232.17,98.82,20.82,8.86,9,262.23
2024-03,BR0048,410.68,407.27,99.17,18.36,4.47,13,256.08
2024-04,BR0048,379.81,356.72,93.92,16.81,4.43,29,108.77
2024-05,BR0048,63.11,62.51,99.05,3.97,6.29,13,222.25
2024-06,BR0048,439.41,448.11,101.98,18.41,4.19,51,135.89
2024-07,BR0048,191.94,138.1,71.95,26.35,13.73,65,213.81
2024-08,BR0048,122.94,92.59,75.31,3.82,3.11,74,122.9
2024-09,BR0048,284.59,215.52,75.73,16.45,5.78,41,253.15
2024-10,BR0048,266.29,206.8,77.66,28.76,10.8,26,80.85
2024-11,BR0048,242.79,212.3,87.44,25.7,10.59,73,172.55
2024-12,BR0048,185.36,174.52,94.15,22.57,12.18,20,245.92
2020-01,BR0049,333.04,260.4,78.19,7.14,2.14,38,201.9
2020-02,BR0049,471.67,345.4,73.23,48.86,10.36,8,155.17
2020-03,BR0049,111.96,109.4,97.71,11.6,10.36,59,36.09
2020-04,BR0049,290.78,230.76,79.36,40.21,13.83,38,199.91
2020-05,BR0049,89.18,68.73,77.07,3.71,4.16,28,153.54
2020-06,BR0049,439.48,423.79,96.43,54.29,12.35,7,116.33
2020-07,BR0049,405.61,362.29,89.32,30.83,7.6,72,348.81
2020-08,BR0049,138.96,133.19,95.85,18.8,13.53,26,195.97
2020-09,BR0049,282.26,283.16,100.32,25.97,9.2,8,219.5
2020-10,BR0049,87.72,89.33,101.83,8.69,9.91,24,354.41
2020-11,BR0049,489.98,476.11,97.17,49.22,10.05,30,358.83
2020-12,BR0049,472.8,345.95,73.17,22.54,4.77,75,183.46
2021-01,BR0049,329.54,301.07,91.36,40.67,12.34,72,226.49
2021-02,BR0049,235.7,201.43,85.46,12.42,5.27,46,317.18
2021-03,BR0049,426.48,336.96,79.01,46.36,10.87,15,166.91
2021-04,BR0049,407.64,381.06,93.48,25.65,6.29,33,129.04
2021-05,BR0049,438.96,324.87,74.01,45.97,10.47,30,310.02
2021-06,BR0049,312.31,257.56,82.47,17.66,5.65,80,365.52
2021-07,BR0049,144.36,116.38,80.62,4.5,3.12,67,116.21
2021-08,BR0049,75.69,72.59,95.9,5.21,6.88,64,24.98
2021-09,BR0049,168.45,162.23,96.31,11.89,7.06,24,341.65
2021-10,BR0049,493.52,453.94,91.98,47.53,9.63,73,321.79
2021-11,BR0049,77.25,78.69,101.87,10.03,12.98,34,103.4
2021-12,BR0049,189.98,155.33,81.76,27.39,14.42,23,78.69
2022-01,BR0049,248.71,245.05,98.53,35.16,14.14,31,103.86
2022-02,BR0049,326.17,272.45,83.53,11.79,3.61,50,227.18
2022-03,BR0049,91.51,79.12,86.46,10.72,11.71,20,249.86
2022-04,BR0049,346.13,337.23,97.43,35.52,10.26,16,35.81
2022-05,BR0049,428.27,386.98,90.36,15.68,3.66,24,94.74
2022-06,BR0049,243.07,172.14,70.82,12.48,5.13,69,42.3
2022-07,BR0049,369.07,265.36,71.9,24.19,6.55,41,337.78
2022-08,BR0049,413.19,328.86,79.59,11.22,2.72,31,327.9
2022-09,BR0049,201.66,182.44,90.47,25.16,12.48,45,364.61
2022-10,BR0049,462.55,345.62,74.72,50.79,10.98,65,305.31
2022-11,BR0049,233.13,183.38,78.66,14.6,6.26,16,140.86
2022-12,BR0049,389.89,321.35,82.42,13.77,3.53,54,158.54
2023-01,BR0049,181.94,167.42,92.02,16.12,8.86,19,347.98
2023-02,BR0049,493.17,411.99,83.54,66.53,13.49,34,356.89
2023-03,BR0049,170.31,119.8,70.34,6.13,3.6,39,64.48
2023-04,BR0049,337.71,243.56,72.12,33.79,10.01,15,279.47
2023-05,BR0049,284.39,259.7,91.32,10.77,3.79,34,291.2
2023-06,BR0049,60.85,61.61,101.25,8.72,14.33,67,35.26
2023-07,BR0049,423.81,431.99,101.93,35.22,8.31,80,344.57
2023-08,BR0049,143.92,137.79,95.74,15.71,10.92,42,151.37
2023-09,BR0049,161.64,126.06,77.99,3.74,2.31,25,381.05
2023-10,BR0049,231.43,169.85,73.39,10.78,4.66,73,168.2
2023-11,BR0049,261.58,259.41,99.17,38.6,14.76,32,145.55
2023-12,BR0049,80.97,71.57,88.39,5.18,6.4,49,286.39
2024-01,BR0049,334.84,315.82,94.32,26.4,7.88,59,96.42
2024-02,BR0049,477.0,465.98,97.69,38.67,8.11,27,111.6
2024-03,BR0049,386.37,375.36,97.15,52.71,13.64,22,118.31
2024-04,BR0049,91.92,82.99,90.29,10.06,10.94,79,51.96
2024-05,BR0049,102.57,94.32,91.96,7.14,6.96,73,103.71
2024-06,BR0049,148.49,114.72,77.26,5.95,4.01,36,228.79
2024-07,BR0049,481.75,363.0,75.35,66.85,13.88,35,224.99
2024-08,BR0049,156.28,118.57,75.87,10.09,6.46,18,161.4
2024-09,BR0049,441.85,377.65,85.47,32.89,7.44,57,79.99
2024-10,BR0049,233.35,172.49,73.92,31.58,13.53,73,239.28
2024-11,BR0049,238.67,180.67,75.7,18.63,7.81,38,189.31
2024-12,BR0049,184.73,149.0,80.66,10.19,5.52,18,101.29
2020-01,BR0050,357.65,345.67,96.65,40.46,11.31,62,89.75
2020-02,BR0050,363.44,255.57,70.32,41.05,11.29,58,339.56
2020-03,BR0050,147.35,125.03,84.85,20.35,13.81,12,191.13
2020-04,BR0050,162.97,155.51,95.42,8.16,5.01,75,41.91
2020-05,BR0050,499.15,450.13,90.18,39.52,7.92,54,301.79
2020-06,BR0050,389.13,357.18,91.79,46.71,12.0,67,270.06
2020-07,BR0050,388.79,292.76,75.3,35.84,9.22,41,125.42
2020-08,BR0050,319.15,230.17,72.12,40.4,12.66,55,139.63
2020-09,BR0050,97.17,91.87,94.55,12.78,13.15,59,271.54
2020-10,BR0050,493.19,461.63,93.6,50.32,10.2,71,366.71
2020-11,BR0050,63.76,51.89,81.38,8.7,13.64,71,143.0
2020-12,BR0050,425.44,352.9,82.95,32.91,7.74,74,172.36
2021-01,BR0050,396.11,348.77,88.05,47.73,12.05,78,319.5
2021-02,BR0050,349.59,320.96,91.81,20.22,5.78,57,150.8
2021-03,BR0050,101.27,102.24,100.96,13.82,13.65,42,21.75
2021-04,BR0050,418.98,426.35,101.76,59.71,14.25,80,305.55
2021-05,BR0050,235.1,218.45,92.92,25.03,10.65,47,160.36
2021-06,BR0050,457.4,425.43,93.01,68.53,14.98,58,370.46
2021-07,BR0050,456.06,411.41,90.21,11.51,2.52,48,221.06
2021-08,BR0050,90.6,74.27,81.98,6.04,6.67,51,45.08
2021-09,BR0050,416.7,336.07,80.65,40.58,9.74,10,361.17
2021-10,BR0050,196.76,137.81,70.04,4.81,2.44,21,281.18
2021-11,BR0050,435.04,424.95,97.68,32.07,7.37,80,265.97
2021-12,BR0050,261.44,221.88,84.87,10.09,3.86,22,284.07
2022-01,BR0050,171.46,142.4,83.05,4.63,2.7,76,196.01
2022-02,BR0050,495.27,476.6,96.23,36.24,7.32,13,228.91
2022-03,BR0050,486.25,473.27,97.33,37.7,7.75,30,47.65
2022-04,BR0050,486.9,362.98,74.55,27.3,5.61,28,240.31
2022-05,BR0050,351.3,324.25,92.3,25.97,7.39,12,72.16
2022-06,BR0050,202.92,179.5,88.46,10.15,5.0,11,374.8
2022-07,BR0050,101.51,89.23,87.9,10.13,9.98,78,399.57
2022-08,BR0050,343.06,270.54,78.86,44.79,13.06,7,395.73
2022-09,BR0050,394.83,382.12,96.78,24.54,6.22,8,136.58
2022-10,BR0050,337.38,263.16,78.0,11.36,3.37,61,41.09
2022-11,BR0050,302.77,272.83,90.11,27.14,8.96,35,348.29
2022-12,BR0050,413.96,340.98,82.37,15.66,3.78,5,166.4
2023-01,BR0050,435.6,350.61,80.49,64.77,14.87,23,201.95
2023-02,BR0050,473.88,341.48,72.06,49.69,10.49,33,319.5
2023-03,BR0050,351.79,266.09,75.64,31.41,8.93,55,391.31
2023-04,BR0050,88.19,70.53,79.98,7.77,8.81,70,371.18
2023-05,BR0050,194.83,137.73,70.69,24.19,12.42,33,189.9
2023-06,BR0050,111.89,80.45,71.9,9.98,8.92,50,80.7
2023-07,BR0050,304.39,273.28,89.78,27.69,9.1,13,21.8
2023-08,BR0050,474.33,390.28,82.28,44.04,9.28,63,268.85
2023-09,BR0050,192.19,168.38,87.61,8.46,4.4,77,350.73
2023-10,BR0050,148.8,134.66,90.5,12.25,8.23,19,106.27
2023-11,BR0050,332.08,244.11,73.51,8.29,2.5,25,101.67
2023-12,BR0050,50.36,44.96,89.28,4.94,9.81,72,188.72
2024-01,BR0050,271.54,238.06,87.67,15.3,5.63,39,348.63
2024-02,BR0050,338.86,313.95,92.65,18.82,5.55,41,328.55
2024-03,BR0050,226.23,215.53,95.27,22.32,9.87,39,382.72
2024-04,BR0050,429.7,392.66,91.38,54.96,12.79,79,362.84
2024-05,BR0050,150.43,111.69,74.25,18.2,12.1,29,29.87
2024-06,BR0050,170.8,156.25,91.48,24.83,14.54,22,90.17
2024-07,BR0050,196.88,191.21,97.12,28.51,14.48,63,24.82
2024-08,BR0050,451.8,426.73,94.45,28.28,6.26,38,243.88
2024-09,BR0050,167.76,137.63,82.04,22.22,13.25,12,195.28
2024-10,BR0050,467.49,435.0,93.05,31.15,6.66,40,228.31
2024-11,BR0050,157.51,130.45,82.82,18.53,11.76,50,72.53
2024-12,BR0050,261.45,186.13,71.19,13.84,5.29,67,166.16
